Character,Height,Relative Height
I,12,0.015152050830079852
J,12,0.015152050830079852
K,12,0.015152050830079852
L,12,0.015152050830079852
M,12,0.015152050830079852
N,12,0.015152050830079852
O,12,0.015152050830079852
P,12,0.015152050830079852
Q,12,0.015152050830079852
R,12,0.015152050830079852
S,12,0.015152050830079852
T,12,0.015152050830079852
U,12,0.015152050830079852
V,12,0.015152050830079852
W,12,0.015152050830079852
X,12,0.015152050830079852
Y,12,0.015152050830079852
Z,12,0.015152050830079852
0,12,0.015152050830079852
1,12,0.015152050830079852
2,12,0.015152050830079852
3,12,0.015152050830079852
4,12,0.015152050830079852
5,12,0.015152050830079852
6,12,0.015152050830079852
7,12,0.015152050830079852
8,12,0.015152050830079852
9,12,0.015152050830079852
!,12,0.015152050830079852
"""",12,0.015152050830079852
#,12,0.015152050830079852
$,12,0.015152050830079852
%,12,0.015152050830079852
&,12,0.015152050830079852
',12,0.015152050830079852
(,12,0.015152050830079852
),12,0.015152050830079852
*,12,0.015152050830079852
+,12,0.015152050830079852
",",12,0.015152050830079852
-,12,0.015152050830079852
.,12,0.015152050830079852
/,12,0.015152050830079852
:,12,0.015152050830079852
;,12,0.015152050830079852
<,12,0.015152050830079852
=,12,0.015152050830079852
>,12,0.015152050830079852
?,12,0.015152050830079852
@,12,0.015152050830079852
[,12,0.015152050830079852
\,12,0.015152050830079852
],12,0.015152050830079852
^,12,0.015152050830079852
_,12,0.015152050830079852
`,12,0.015152050830079852
{,12,0.015152050830079852
|,12,0.015152050830079852
},12,0.015152050830079852
~,12,0.015152050830079852
a,13,0.016414721732586506
b,13,0.016414721732586506
c,13,0.016414721732586506
d,13,0.016414721732586506
e,13,0.016414721732586506
f,13,0.016414721732586506
g,13,0.016414721732586506
h,13,0.016414721732586506
i,13,0.016414721732586506
j,13,0.016414721732586506
k,13,0.016414721732586506
l,13,0.016414721732586506
m,13,0.016414721732586506
n,13,0.016414721732586506
o,13,0.016414721732586506
p,13,0.016414721732586506
q,13,0.016414721732586506
r,13,0.016414721732586506
s,13,0.016414721732586506
t,13,0.016414721732586506
u,13,0.016414721732586506
v,13,0.016414721732586506
w,13,0.016414721732586506
x,13,0.016414721732586506
y,13,0.016414721732586506
z,13,0.016414721732586506
A,13,0.016414721732586506
B,13,0.016414721732586506
C,13,0.016414721732586506
D,13,0.016414721732586506
E,13,0.016414721732586506
F,13,0.016414721732586506
G,13,0.016414721732586506
H,13,0.016414721732586506
I,13,0.016414721732586506
J,13,0.016414721732586506
K,13,0.016414721732586506
L,13,0.016414721732586506
M,13,0.016414721732586506
N,13,0.016414721732586506
O,13,0.016414721732586506
P,13,0.016414721732586506
Q,13,0.016414721732586506
R,13,0.016414721732586506
S,13,0.016414721732586506
T,13,0.016414721732586506
U,13,0.016414721732586506
V,13,0.016414721732586506
W,13,0.016414721732586506
X,13,0.016414721732586506
Y,13,0.016414721732586506
Z,13,0.016414721732586506
0,13,0.016414721732586506
1,13,0.016414721732586506
2,13,0.016414721732586506
3,13,0.016414721732586506
4,13,0.016414721732586506
5,13,0.016414721732586506
6,13,0.016414721732586506
7,13,0.016414721732586506
8,13,0.016414721732586506
9,13,0.016414721732586506
!,13,0.016414721732586506
"""",13,0.016414721732586506
#,13,0.016414721732586506
$,13,0.016414721732586506
%,13,0.016414721732586506
&,13,0.016414721732586506
',13,0.016414721732586506
(,13,0.016414721732586506
),13,0.016414721732586506
*,13,0.016414721732586506
+,13,0.016414721732586506
",",13,0.016414721732586506
-,13,0.016414721732586506
.,13,0.016414721732586506
/,13,0.016414721732586506
:,13,0.016414721732586506
;,13,0.016414721732586506
<,13,0.016414721732586506
=,13,0.016414721732586506
>,13,0.016414721732586506
?,13,0.016414721732586506
@,13,0.016414721732586506
[,13,0.016414721732586506
\,13,0.016414721732586506
],13,0.016414721732586506
^,13,0.016414721732586506
_,13,0.016414721732586506
`,13,0.016414721732586506
{,13,0.016414721732586506
|,13,0.016414721732586506
},13,0.016414721732586506
~,13,0.016414721732586506
a,14,0.01767739263509316
b,14,0.01767739263509316
c,14,0.01767739263509316
d,14,0.01767739263509316
e,14,0.01767739263509316
f,14,0.01767739263509316
g,14,0.01767739263509316
h,14,0.01767739263509316
i,14,0.01767739263509316
j,14,0.01767739263509316
k,14,0.01767739263509316
l,14,0.01767739263509316
m,14,0.01767739263509316
n,14,0.01767739263509316
o,14,0.01767739263509316
p,14,0.01767739263509316
q,14,0.01767739263509316
r,14,0.01767739263509316
s,14,0.01767739263509316
t,14,0.01767739263509316
u,14,0.01767739263509316
v,14,0.01767739263509316
w,14,0.01767739263509316
x,14,0.01767739263509316
y,14,0.01767739263509316
z,14,0.01767739263509316
A,14,0.01767739263509316
B,14,0.01767739263509316
C,14,0.01767739263509316
D,14,0.01767739263509316
E,14,0.01767739263509316
F,14,0.01767739263509316
G,14,0.01767739263509316
H,14,0.01767739263509316
I,14,0.01767739263509316
J,14,0.01767739263509316
K,14,0.01767739263509316
L,14,0.01767739263509316
M,14,0.01767739263509316
N,14,0.01767739263509316
O,14,0.01767739263509316
P,14,0.01767739263509316
Q,14,0.01767739263509316
R,14,0.01767739263509316
S,14,0.01767739263509316
T,14,0.01767739263509316
U,14,0.01767739263509316
V,14,0.01767739263509316
W,14,0.01767739263509316
X,14,0.01767739263509316
Y,14,0.01767739263509316
Z,14,0.01767739263509316
0,14,0.01767739263509316
1,14,0.01767739263509316
2,14,0.01767739263509316
3,14,0.01767739263509316
4,14,0.01767739263509316
5,14,0.01767739263509316
6,14,0.01767739263509316
7,14,0.01767739263509316
8,14,0.01767739263509316
9,14,0.01767739263509316
!,14,0.01767739263509316
"""",14,0.01767739263509316
#,14,0.01767739263509316
$,14,0.01767739263509316
%,14,0.01767739263509316
&,14,0.01767739263509316
',14,0.01767739263509316
(,14,0.01767739263509316
),14,0.01767739263509316
*,14,0.01767739263509316
+,14,0.01767739263509316
",",14,0.01767739263509316
-,14,0.01767739263509316
.,14,0.01767739263509316
/,14,0.01767739263509316
:,14,0.01767739263509316
;,14,0.01767739263509316
<,14,0.01767739263509316
=,14,0.01767739263509316
>,14,0.01767739263509316
?,14,0.01767739263509316
@,14,0.01767739263509316
[,14,0.01767739263509316
\,14,0.01767739263509316
],14,0.01767739263509316
^,14,0.01767739263509316
_,14,0.01767739263509316
`,14,0.01767739263509316
{,14,0.01767739263509316
|,14,0.01767739263509316
},14,0.01767739263509316
~,14,0.01767739263509316
a,15,0.018940063537599815
b,15,0.018940063537599815
c,15,0.018940063537599815
d,15,0.018940063537599815
e,15,0.018940063537599815
f,15,0.018940063537599815
g,15,0.018940063537599815
h,15,0.018940063537599815
i,15,0.018940063537599815
j,15,0.018940063537599815
k,15,0.018940063537599815
l,15,0.018940063537599815
m,15,0.018940063537599815
n,15,0.018940063537599815
o,15,0.018940063537599815
p,15,0.018940063537599815
q,15,0.018940063537599815
r,15,0.018940063537599815
s,15,0.018940063537599815
t,15,0.018940063537599815
u,15,0.018940063537599815
v,15,0.018940063537599815
w,15,0.018940063537599815
x,15,0.018940063537599815
y,15,0.018940063537599815
z,15,0.018940063537599815
A,15,0.018940063537599815
B,15,0.018940063537599815
C,15,0.018940063537599815
D,15,0.018940063537599815
E,15,0.018940063537599815
F,15,0.018940063537599815
G,15,0.018940063537599815
H,15,0.018940063537599815
I,15,0.018940063537599815
J,15,0.018940063537599815
K,15,0.018940063537599815
L,15,0.018940063537599815
M,15,0.018940063537599815
N,15,0.018940063537599815
O,15,0.018940063537599815
P,15,0.018940063537599815
Q,15,0.018940063537599815
R,15,0.018940063537599815
S,15,0.018940063537599815
T,15,0.018940063537599815
U,15,0.018940063537599815
V,15,0.018940063537599815
W,15,0.018940063537599815
X,15,0.018940063537599815
Y,15,0.018940063537599815
Z,15,0.018940063537599815
0,15,0.018940063537599815
1,15,0.018940063537599815
2,15,0.018940063537599815
3,15,0.018940063537599815
4,15,0.018940063537599815
5,15,0.018940063537599815
6,15,0.018940063537599815
7,15,0.018940063537599815
8,15,0.018940063537599815
9,15,0.018940063537599815
!,15,0.018940063537599815
"""",15,0.018940063537599815
#,15,0.018940063537599815
$,15,0.018940063537599815
%,15,0.018940063537599815
&,15,0.018940063537599815
',15,0.018940063537599815
(,15,0.018940063537599815
),15,0.018940063537599815
*,15,0.018940063537599815
+,15,0.018940063537599815
",",15,0.018940063537599815
-,15,0.018940063537599815
.,15,0.018940063537599815
/,15,0.018940063537599815
:,15,0.018940063537599815
;,15,0.018940063537599815
<,15,0.018940063537599815
=,15,0.018940063537599815
>,15,0.018940063537599815
?,15,0.018940063537599815
@,15,0.018940063537599815
[,15,0.018940063537599815
\,15,0.018940063537599815
],15,0.018940063537599815
^,15,0.018940063537599815
_,15,0.018940063537599815
`,15,0.018940063537599815
{,15,0.018940063537599815
|,15,0.018940063537599815
},15,0.018940063537599815
~,15,0.018940063537599815
a,16,0.02020273444010647
b,16,0.02020273444010647
c,16,0.02020273444010647
d,16,0.02020273444010647
e,16,0.02020273444010647
f,16,0.02020273444010647
g,16,0.02020273444010647
h,16,0.02020273444010647
i,16,0.02020273444010647
j,16,0.02020273444010647
k,16,0.02020273444010647
l,16,0.02020273444010647
m,16,0.02020273444010647
n,16,0.02020273444010647
o,16,0.02020273444010647
p,16,0.02020273444010647
q,16,0.02020273444010647
r,16,0.02020273444010647
s,16,0.02020273444010647
t,16,0.02020273444010647
u,16,0.02020273444010647
v,16,0.02020273444010647
w,16,0.02020273444010647
x,16,0.02020273444010647
y,16,0.02020273444010647
z,16,0.02020273444010647
A,16,0.02020273444010647
B,16,0.02020273444010647
C,16,0.02020273444010647
D,16,0.02020273444010647
E,16,0.02020273444010647
F,16,0.02020273444010647
G,16,0.02020273444010647
H,16,0.02020273444010647
I,16,0.02020273444010647
J,16,0.02020273444010647
K,16,0.02020273444010647
L,16,0.02020273444010647
M,16,0.02020273444010647
N,16,0.02020273444010647
O,16,0.02020273444010647
P,16,0.02020273444010647
Q,16,0.02020273444010647
R,16,0.02020273444010647
S,16,0.02020273444010647
T,16,0.02020273444010647
U,16,0.02020273444010647
V,16,0.02020273444010647
W,16,0.02020273444010647
X,16,0.02020273444010647
Y,16,0.02020273444010647
Z,16,0.02020273444010647
0,16,0.02020273444010647
1,16,0.02020273444010647
2,16,0.02020273444010647
3,16,0.02020273444010647
4,16,0.02020273444010647
5,16,0.02020273444010647
6,16,0.02020273444010647
7,16,0.02020273444010647
8,16,0.02020273444010647
9,16,0.02020273444010647
!,16,0.02020273444010647
"""",16,0.02020273444010647
#,16,0.02020273444010647
$,16,0.02020273444010647
%,16,0.02020273444010647
&,16,0.02020273444010647
',16,0.02020273444010647
(,16,0.02020273444010647
),16,0.02020273444010647
*,16,0.02020273444010647
+,16,0.02020273444010647
",",16,0.02020273444010647
-,16,0.02020273444010647
.,16,0.02020273444010647
/,16,0.02020273444010647
:,16,0.02020273444010647
;,16,0.02020273444010647
<,16,0.02020273444010647
=,16,0.02020273444010647
>,16,0.02020273444010647
?,16,0.02020273444010647
@,16,0.02020273444010647
[,16,0.02020273444010647
\,16,0.02020273444010647
],16,0.02020273444010647
^,16,0.02020273444010647
_,16,0.02020273444010647
`,16,0.02020273444010647
{,16,0.02020273444010647
|,16,0.02020273444010647
},16,0.02020273444010647
~,16,0.02020273444010647
a,17,0.021465405342613122
b,17,0.021465405342613122
c,17,0.021465405342613122
d,17,0.021465405342613122
e,17,0.021465405342613122
f,17,0.021465405342613122
g,17,0.021465405342613122
h,17,0.021465405342613122
i,17,0.021465405342613122
j,17,0.021465405342613122
k,17,0.021465405342613122
l,17,0.021465405342613122
m,17,0.021465405342613122
n,17,0.021465405342613122
o,17,0.021465405342613122
p,17,0.021465405342613122
q,17,0.021465405342613122
r,17,0.021465405342613122
s,17,0.021465405342613122
t,17,0.021465405342613122
u,17,0.021465405342613122
v,17,0.021465405342613122
w,17,0.021465405342613122
x,17,0.021465405342613122
y,17,0.021465405342613122
z,17,0.021465405342613122
A,17,0.021465405342613122
B,17,0.021465405342613122
C,17,0.021465405342613122
D,17,0.021465405342613122
E,17,0.021465405342613122
F,17,0.021465405342613122
G,17,0.021465405342613122
H,17,0.021465405342613122
I,17,0.021465405342613122
J,17,0.021465405342613122
K,17,0.021465405342613122
L,17,0.021465405342613122
M,17,0.021465405342613122
N,17,0.021465405342613122
O,17,0.021465405342613122
P,17,0.021465405342613122
Q,17,0.021465405342613122
R,17,0.021465405342613122
S,17,0.021465405342613122
T,17,0.021465405342613122
U,17,0.021465405342613122
V,17,0.021465405342613122
W,17,0.021465405342613122
X,17,0.021465405342613122
Y,17,0.021465405342613122
Z,17,0.021465405342613122
0,17,0.021465405342613122
1,17,0.021465405342613122
2,17,0.021465405342613122
3,17,0.021465405342613122
4,17,0.021465405342613122
5,17,0.021465405342613122
6,17,0.021465405342613122
7,17,0.021465405342613122
8,17,0.021465405342613122
9,17,0.021465405342613122
!,17,0.021465405342613122
"""",17,0.021465405342613122
#,17,0.021465405342613122
$,17,0.021465405342613122
%,17,0.021465405342613122
&,17,0.021465405342613122
',17,0.021465405342613122
(,17,0.021465405342613122
),17,0.021465405342613122
*,17,0.021465405342613122
+,17,0.021465405342613122
",",17,0.021465405342613122
-,17,0.021465405342613122
.,17,0.021465405342613122
/,17,0.021465405342613122
:,17,0.021465405342613122
;,17,0.021465405342613122
<,17,0.021465405342613122
=,17,0.021465405342613122
>,17,0.021465405342613122
?,17,0.021465405342613122
@,17,0.021465405342613122
[,17,0.021465405342613122
\,17,0.021465405342613122
],17,0.021465405342613122
^,17,0.021465405342613122
_,17,0.021465405342613122
`,17,0.021465405342613122
{,17,0.021465405342613122
|,17,0.021465405342613122
},17,0.021465405342613122
~,17,0.021465405342613122
a,18,0.02272807624511978
b,18,0.02272807624511978
c,18,0.02272807624511978
d,18,0.02272807624511978
e,18,0.02272807624511978
f,18,0.02272807624511978
g,18,0.02272807624511978
h,18,0.02272807624511978
i,18,0.02272807624511978
j,18,0.02272807624511978
k,18,0.02272807624511978
l,18,0.02272807624511978
m,18,0.02272807624511978
n,18,0.02272807624511978
o,18,0.02272807624511978
p,18,0.02272807624511978
q,18,0.02272807624511978
r,18,0.02272807624511978
s,18,0.02272807624511978
t,18,0.02272807624511978
u,18,0.02272807624511978
v,18,0.02272807624511978
w,18,0.02272807624511978
x,18,0.02272807624511978
y,18,0.02272807624511978
z,18,0.02272807624511978
A,18,0.02272807624511978
B,18,0.02272807624511978
C,18,0.02272807624511978
D,18,0.02272807624511978
E,18,0.02272807624511978
F,18,0.02272807624511978
G,18,0.02272807624511978
H,18,0.02272807624511978
I,18,0.02272807624511978
J,18,0.02272807624511978
K,18,0.02272807624511978
L,18,0.02272807624511978
M,18,0.02272807624511978
N,18,0.02272807624511978
O,18,0.02272807624511978
P,18,0.02272807624511978
Q,18,0.02272807624511978
R,18,0.02272807624511978
S,18,0.02272807624511978
T,18,0.02272807624511978
U,18,0.02272807624511978
V,18,0.02272807624511978
W,18,0.02272807624511978
X,18,0.02272807624511978
Y,18,0.02272807624511978
Z,18,0.02272807624511978
0,18,0.02272807624511978
1,18,0.02272807624511978
2,18,0.02272807624511978
3,18,0.02272807624511978
4,18,0.02272807624511978
5,18,0.02272807624511978
6,18,0.02272807624511978
7,18,0.02272807624511978
8,18,0.02272807624511978
9,18,0.02272807624511978
!,18,0.02272807624511978
"""",18,0.02272807624511978
#,18,0.02272807624511978
$,18,0.02272807624511978
%,18,0.02272807624511978
&,18,0.02272807624511978
',18,0.02272807624511978
(,18,0.02272807624511978
),18,0.02272807624511978
*,18,0.02272807624511978
+,18,0.02272807624511978
",",18,0.02272807624511978
-,18,0.02272807624511978
.,18,0.02272807624511978
/,18,0.02272807624511978
:,18,0.02272807624511978
;,18,0.02272807624511978
<,18,0.02272807624511978
=,18,0.02272807624511978
>,18,0.02272807624511978
?,18,0.02272807624511978
@,18,0.02272807624511978
[,18,0.02272807624511978
\,18,0.02272807624511978
],18,0.02272807624511978
^,18,0.02272807624511978
_,18,0.02272807624511978
`,18,0.02272807624511978
{,18,0.02272807624511978
|,18,0.02272807624511978
},18,0.02272807624511978
~,18,0.02272807624511978
a,19,0.02399074714762643
b,19,0.02399074714762643
c,19,0.02399074714762643
d,19,0.02399074714762643
e,19,0.02399074714762643
f,19,0.02399074714762643
g,19,0.02399074714762643
h,19,0.02399074714762643
i,19,0.02399074714762643
j,19,0.02399074714762643
k,19,0.02399074714762643
l,19,0.02399074714762643
m,19,0.02399074714762643
n,19,0.02399074714762643
o,19,0.02399074714762643
p,19,0.02399074714762643
q,19,0.02399074714762643
r,19,0.02399074714762643
s,19,0.02399074714762643
t,19,0.02399074714762643
u,19,0.02399074714762643
v,19,0.02399074714762643
w,19,0.02399074714762643
x,19,0.02399074714762643
y,19,0.02399074714762643
z,19,0.02399074714762643
A,19,0.02399074714762643
B,19,0.02399074714762643
C,19,0.02399074714762643
D,19,0.02399074714762643
E,19,0.02399074714762643
F,19,0.02399074714762643
G,19,0.02399074714762643
H,19,0.02399074714762643
I,19,0.02399074714762643
J,19,0.02399074714762643
K,19,0.02399074714762643
L,19,0.02399074714762643
M,19,0.02399074714762643
N,19,0.02399074714762643
O,19,0.02399074714762643
P,19,0.02399074714762643
Q,19,0.02399074714762643
R,19,0.02399074714762643
S,19,0.02399074714762643
T,19,0.02399074714762643
U,19,0.02399074714762643
V,19,0.02399074714762643
W,19,0.02399074714762643
X,19,0.02399074714762643
Y,19,0.02399074714762643
Z,19,0.02399074714762643
0,19,0.02399074714762643
1,19,0.02399074714762643
2,19,0.02399074714762643
3,19,0.02399074714762643
4,19,0.02399074714762643
5,19,0.02399074714762643
6,19,0.02399074714762643
7,19,0.02399074714762643
8,19,0.02399074714762643
9,19,0.02399074714762643
!,19,0.02399074714762643
"""",19,0.02399074714762643
#,19,0.02399074714762643
$,19,0.02399074714762643
%,19,0.02399074714762643
&,19,0.02399074714762643
',19,0.02399074714762643
(,19,0.02399074714762643
),19,0.02399074714762643
*,19,0.02399074714762643
+,19,0.02399074714762643
",",19,0.02399074714762643
-,19,0.02399074714762643
.,19,0.02399074714762643
/,19,0.02399074714762643
:,19,0.02399074714762643
;,19,0.02399074714762643
<,19,0.02399074714762643
=,19,0.02399074714762643
>,19,0.02399074714762643
?,19,0.02399074714762643
@,19,0.02399074714762643
[,19,0.02399074714762643
\,19,0.02399074714762643
],19,0.02399074714762643
^,19,0.02399074714762643
_,19,0.02399074714762643
`,19,0.02399074714762643
{,19,0.02399074714762643
|,19,0.02399074714762643
},19,0.02399074714762643
~,19,0.02399074714762643
a,20,0.025253418050133085
b,20,0.025253418050133085
c,20,0.025253418050133085
d,20,0.025253418050133085
e,20,0.025253418050133085
f,20,0.025253418050133085
g,20,0.025253418050133085
h,20,0.025253418050133085
i,20,0.025253418050133085
j,20,0.025253418050133085
k,20,0.025253418050133085
l,20,0.025253418050133085
m,20,0.025253418050133085
n,20,0.025253418050133085
o,20,0.025253418050133085
p,20,0.025253418050133085
q,20,0.025253418050133085
r,20,0.025253418050133085
s,20,0.025253418050133085
t,20,0.025253418050133085
u,20,0.025253418050133085
v,20,0.025253418050133085
w,20,0.025253418050133085
x,20,0.025253418050133085
y,20,0.025253418050133085
z,20,0.025253418050133085
A,20,0.025253418050133085
B,20,0.025253418050133085
C,20,0.025253418050133085
D,20,0.025253418050133085
E,20,0.025253418050133085
F,20,0.025253418050133085
G,20,0.025253418050133085
H,20,0.025253418050133085
I,20,0.025253418050133085
J,20,0.025253418050133085
K,20,0.025253418050133085
L,20,0.025253418050133085
M,20,0.025253418050133085
N,20,0.025253418050133085
O,20,0.025253418050133085
P,20,0.025253418050133085
Q,20,0.025253418050133085
R,20,0.025253418050133085
S,20,0.025253418050133085
T,20,0.025253418050133085
U,20,0.025253418050133085
V,20,0.025253418050133085
W,20,0.025253418050133085
X,20,0.025253418050133085
Y,20,0.025253418050133085
Z,20,0.025253418050133085
0,20,0.025253418050133085
1,20,0.025253418050133085
2,20,0.025253418050133085
3,20,0.025253418050133085
4,20,0.025253418050133085
5,20,0.025253418050133085
6,20,0.025253418050133085
7,20,0.025253418050133085
8,20,0.025253418050133085
9,20,0.025253418050133085
!,20,0.025253418050133085
"""",20,0.025253418050133085
#,20,0.025253418050133085
$,20,0.025253418050133085
%,20,0.025253418050133085
&,20,0.025253418050133085
',20,0.025253418050133085
(,20,0.025253418050133085
),20,0.025253418050133085
*,20,0.025253418050133085
+,20,0.025253418050133085
",",20,0.025253418050133085
-,20,0.025253418050133085
.,20,0.025253418050133085
/,20,0.025253418050133085
:,20,0.025253418050133085
;,20,0.025253418050133085
<,20,0.025253418050133085
=,20,0.025253418050133085
>,20,0.025253418050133085
?,20,0.025253418050133085
@,20,0.025253418050133085
[,20,0.025253418050133085
\,20,0.025253418050133085
],20,0.025253418050133085
^,20,0.025253418050133085
_,20,0.025253418050133085
`,20,0.025253418050133085
{,20,0.025253418050133085
|,20,0.025253418050133085
},20,0.025253418050133085
~,20,0.025253418050133085
a,21,0.02651608895263974
b,21,0.02651608895263974
c,21,0.02651608895263974
d,21,0.02651608895263974
e,21,0.02651608895263974
f,21,0.02651608895263974
g,21,0.02651608895263974
h,21,0.02651608895263974
i,21,0.02651608895263974
j,21,0.02651608895263974
k,21,0.02651608895263974
l,21,0.02651608895263974
m,21,0.02651608895263974
n,21,0.02651608895263974
o,21,0.02651608895263974
p,21,0.02651608895263974
q,21,0.02651608895263974
r,21,0.02651608895263974
s,21,0.02651608895263974
t,21,0.02651608895263974
u,21,0.02651608895263974
v,21,0.02651608895263974
w,21,0.02651608895263974
x,21,0.02651608895263974
y,21,0.02651608895263974
z,21,0.02651608895263974
A,21,0.02651608895263974
B,21,0.02651608895263974
C,21,0.02651608895263974
D,21,0.02651608895263974
E,21,0.02651608895263974
F,21,0.02651608895263974
G,21,0.02651608895263974
H,21,0.02651608895263974
I,21,0.02651608895263974
J,21,0.02651608895263974
K,21,0.02651608895263974
L,21,0.02651608895263974
M,21,0.02651608895263974
N,21,0.02651608895263974
O,21,0.02651608895263974
P,21,0.02651608895263974
Q,21,0.02651608895263974
R,21,0.02651608895263974
S,21,0.02651608895263974
T,21,0.02651608895263974
U,21,0.02651608895263974
V,21,0.02651608895263974
W,21,0.02651608895263974
X,21,0.02651608895263974
Y,21,0.02651608895263974
Z,21,0.02651608895263974
0,21,0.02651608895263974
1,21,0.02651608895263974
2,21,0.02651608895263974
3,21,0.02651608895263974
4,21,0.02651608895263974
5,21,0.02651608895263974
6,21,0.02651608895263974
7,21,0.02651608895263974
8,21,0.02651608895263974
9,21,0.02651608895263974
!,21,0.02651608895263974
"""",21,0.02651608895263974
#,21,0.02651608895263974
$,21,0.02651608895263974
%,21,0.02651608895263974
&,21,0.02651608895263974
',21,0.02651608895263974
(,21,0.02651608895263974
),21,0.02651608895263974
*,21,0.02651608895263974
+,21,0.02651608895263974
",",21,0.02651608895263974
-,21,0.02651608895263974
.,21,0.02651608895263974
/,21,0.02651608895263974
:,21,0.02651608895263974
;,21,0.02651608895263974
<,21,0.02651608895263974
=,21,0.02651608895263974
>,21,0.02651608895263974
?,21,0.02651608895263974
@,21,0.02651608895263974
[,21,0.02651608895263974
\,21,0.02651608895263974
],21,0.02651608895263974
^,21,0.02651608895263974
_,21,0.02651608895263974
`,21,0.02651608895263974
{,21,0.02651608895263974
|,21,0.02651608895263974
},21,0.02651608895263974
~,21,0.02651608895263974
a,22,0.027778759855146395
b,22,0.027778759855146395
c,22,0.027778759855146395
d,22,0.027778759855146395
e,22,0.027778759855146395
f,22,0.027778759855146395
g,22,0.027778759855146395
h,22,0.027778759855146395
i,22,0.027778759855146395
j,22,0.027778759855146395
k,22,0.027778759855146395
l,22,0.027778759855146395
m,22,0.027778759855146395
n,22,0.027778759855146395
o,22,0.027778759855146395
p,22,0.027778759855146395
q,22,0.027778759855146395
r,22,0.027778759855146395
s,22,0.027778759855146395
t,22,0.027778759855146395
u,22,0.027778759855146395
v,22,0.027778759855146395
w,22,0.027778759855146395
x,22,0.027778759855146395
y,22,0.027778759855146395
z,22,0.027778759855146395
A,22,0.027778759855146395
B,22,0.027778759855146395
C,22,0.027778759855146395
D,22,0.027778759855146395
E,22,0.027778759855146395
F,22,0.027778759855146395
G,22,0.027778759855146395
H,22,0.027778759855146395
I,22,0.027778759855146395
J,22,0.027778759855146395
K,22,0.027778759855146395
L,22,0.027778759855146395
M,22,0.027778759855146395
N,22,0.027778759855146395
O,22,0.027778759855146395
P,22,0.027778759855146395
Q,22,0.027778759855146395
R,22,0.027778759855146395
S,22,0.027778759855146395
T,22,0.027778759855146395
U,22,0.027778759855146395
V,22,0.027778759855146395
W,22,0.027778759855146395
X,22,0.027778759855146395
Y,22,0.027778759855146395
Z,22,0.027778759855146395
0,22,0.027778759855146395
1,22,0.027778759855146395
2,22,0.027778759855146395
3,22,0.027778759855146395
4,22,0.027778759855146395
5,22,0.027778759855146395
6,22,0.027778759855146395
7,22,0.027778759855146395
8,22,0.027778759855146395
9,22,0.027778759855146395
!,22,0.027778759855146395
"""",22,0.027778759855146395
#,22,0.027778759855146395
$,22,0.027778759855146395
%,22,0.027778759855146395
&,22,0.027778759855146395
',22,0.027778759855146395
(,22,0.027778759855146395
),22,0.027778759855146395
*,22,0.027778759855146395
+,22,0.027778759855146395
",",22,0.027778759855146395
-,22,0.027778759855146395
.,22,0.027778759855146395
/,22,0.027778759855146395
:,22,0.027778759855146395
;,22,0.027778759855146395
<,22,0.027778759855146395
=,22,0.027778759855146395
>,22,0.027778759855146395
?,22,0.027778759855146395
@,22,0.027778759855146395
[,22,0.027778759855146395
\,22,0.027778759855146395
],22,0.027778759855146395
^,22,0.027778759855146395
_,22,0.027778759855146395
`,22,0.027778759855146395
{,22,0.027778759855146395
|,22,0.027778759855146395
},22,0.027778759855146395
~,22,0.027778759855146395
a,23,0.029041430757653048
b,23,0.029041430757653048
c,23,0.029041430757653048
d,23,0.029041430757653048
e,23,0.029041430757653048
f,23,0.029041430757653048
g,23,0.029041430757653048
h,23,0.029041430757653048
i,23,0.029041430757653048
j,23,0.029041430757653048
k,23,0.029041430757653048
l,23,0.029041430757653048
m,23,0.029041430757653048
n,23,0.029041430757653048
o,23,0.029041430757653048
p,23,0.029041430757653048
q,23,0.029041430757653048
r,23,0.029041430757653048
s,23,0.029041430757653048
t,23,0.029041430757653048
u,23,0.029041430757653048
v,23,0.029041430757653048
w,23,0.029041430757653048
x,23,0.029041430757653048
y,23,0.029041430757653048
z,23,0.029041430757653048
A,23,0.029041430757653048
B,23,0.029041430757653048
C,23,0.029041430757653048
D,23,0.029041430757653048
E,23,0.029041430757653048
F,23,0.029041430757653048
G,23,0.029041430757653048
H,23,0.029041430757653048
I,23,0.029041430757653048
J,23,0.029041430757653048
K,23,0.029041430757653048
L,23,0.029041430757653048
M,23,0.029041430757653048
N,23,0.029041430757653048
O,23,0.029041430757653048
P,23,0.029041430757653048
Q,23,0.029041430757653048
R,23,0.029041430757653048
S,23,0.029041430757653048
T,23,0.029041430757653048
U,23,0.029041430757653048
V,23,0.029041430757653048
W,23,0.029041430757653048
X,23,0.029041430757653048
Y,23,0.029041430757653048
Z,23,0.029041430757653048
0,23,0.029041430757653048
1,23,0.029041430757653048
2,23,0.029041430757653048
3,23,0.029041430757653048
4,23,0.029041430757653048
5,23,0.029041430757653048
6,23,0.029041430757653048
7,23,0.029041430757653048
8,23,0.029041430757653048
9,23,0.029041430757653048
!,23,0.029041430757653048
"""",23,0.029041430757653048
#,23,0.029041430757653048
$,23,0.029041430757653048
%,23,0.029041430757653048
&,23,0.029041430757653048
',23,0.029041430757653048
(,23,0.029041430757653048
),23,0.029041430757653048
*,23,0.029041430757653048
+,23,0.029041430757653048
",",23,0.029041430757653048
-,23,0.029041430757653048
